Volatility,3,Framework,2.9.0
PID,PPID,ImageFileName,Offset(V),Threads,Handles,SessionId,Wow64,CreateTime,ExitTime,Audit,Cmd,Path
**,1452,468,svchost.exe,0x85d3f030,22,326,0,False,2017-12-08,20:29:24.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe,-k,LocalServiceNoNetwork,C:\Windows\system32\svchost.exe
**,1708,468,OfficeClickToR,0x85db4030,19,486,0,False,2017-12-08,20:29:24.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Common,Files\microsoft,shared\ClickToRun\OfficeClickToRun.exe,"""C:\Program",Files\Common,Files\Microsoft,"Shared\ClickToRun\OfficeClickToRun.exe""",/service,C:\Program,Files\Common,Files\Microsoft,Shared\ClickToRun\OfficeClickToRun.exe
**,2736,468,svchost.exe,0x85abc2a0,5,91,0,False,2017-12-08,20:29:32.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\svchost.exe,-,-
**,5172,468,sppsvc.exe,0x84a06498,5,65,0,False,2017-12-08,20:31:35.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\sppsvc.exe,C:\Windows\system32\sppsvc.exe,C:\Windows\system32\sppsvc.exe
**,708,468,svchost.exe,0x85b2b610,10,358,0,False,2017-12-08,20:29:21.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe,-k,RPCSS,C:\Windows\system32\svchost.exe
**,972,468,svchost.exe,0x859fd940,42,546,0,False,2017-12-08,20:29:22.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe,-k,LocalService,C:\Windows\system32\svchost.exe
**,592,468,svchost.exe,0x85ba7678,12,377,0,False,2017-12-08,20:29:21.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe,-k,DcomLaunch,C:\Windows\system32\svchost.exe
***,2168,592,WmiPrvSE.exe,0x85f27d28,7,187,0,False,2017-12-08,20:29:28.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\system32\wbem\wmiprvse.exe,C:\Windows\system32\wbem\wmiprvse.exe
***,3156,592,WmiPrvSE.exe,0x86342030,8,119,0,False,2017-12-08,20:30:10.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\wbem\WmiPrvSE.exe,-,-
***,6104,592,dllhost.exe,0x85f5d5f8,7,130,1,False,2017-12-08,20:32:06.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\dllhost.exe,C:\Windows\system32\DllHost.exe,/Processid:{F9717507-6651-4EDB-BFF7-AE615179BCCF},C:\Windows\system32\DllHost.exe
**,2000,468,DictUpdater.ex,0x85e5cd28,5,91,0,False,2017-12-08,20:29:25.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Microsoft,Bing,Dictionary\DictUpdater.exe,"""C:\Program",Files\Microsoft,Bing,"Dictionary\DictUpdater.exe""",C:\Program,Files\Microsoft,Bing,Dictionary\DictUpdater.exe
**,1620,468,AlibabaProtect,0x85d7bd28,24,660,0,False,2017-12-08,20:29:24.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\AlibabaProtect\1.0.9.673\AlibabaProtect.exe,"""C:\Program","Files\AlibabaProtect\1.0.9.673\AlibabaProtect.exe""",C:\Program,Files\AlibabaProtect\1.0.9.673\AlibabaProtect.exe
**,1016,468,svchost.exe,0x85c9d648,36,1010,0,False,2017-12-08,20:29:23.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe,-k,netsvcs,C:\Windows\system32\svchost.exe
***,1800,1016,taskeng.exe,0x85f17d28,5,76,0,False,2017-12-08,20:29:28.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\taskeng.exe,taskeng.exe,{C2CA31CC-1948-4637-8EB4-F6F9C76BE709},C:\Windows\system32\taskeng.exe
**,1516,468,taskhost.exe,0x85d5ad28,17,310,1,False,2017-12-08,20:29:24.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\taskhost.exe,"""taskhost.exe""",C:\Windows\system32\taskhost.exe
**,880,468,svchost.exe,0x85c6c360,21,419,0,False,2017-12-08,20:29:22.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,-k,LocalServiceNetworkRestricted,C:\Windows\System32\svchost.exe
***,1064,880,audiodg.exe,0x85cac240,9,146,0,False,2017-12-08,20:29:23.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\audiodg.exe,C:\Windows\system32\AUDIODG.EXE,0x2b8,C:\Windows\system32\AUDIODG.EXE
**,760,468,MsMpEng.exe,0x85bfdd28,35,570,0,False,2017-12-08,20:29:21.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Microsoft,Security,Client\MsMpEng.exe,"""c:\Program",Files\Microsoft,Security,"Client\MsMpEng.exe""",c:\Program,Files\Microsoft,Security,Client\MsMpEng.exe
**,2676,468,SearchIndexer.,0x86002550,13,564,0,False,2017-12-08,20:29:32.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\SearchIndexer.exe,C:\Windows\system32\SearchIndexer.exe,/Embedding,C:\Windows\system32\SearchIndexer.exe
***,2944,2676,SearchFilterHo,0x86004d28,4,84,0,False,2017-12-08,20:29:32.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\SearchFilterHost.exe,-,-
***,2924,2676,SearchProtocol,0x86055368,8,312,0,False,2017-12-08,20:29:32.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\SearchProtocolHost.exe,-,-
**,1400,468,spoolsv.exe,0x85d21d28,18,281,0,False,2017-12-08,20:29:24.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\spoolsv.exe,C:\Windows\System32\spoolsv.exe,C:\Windows\System32\spoolsv.exe
*,484,376,lsass.exe,0x85ac1280,10,837,0,False,2017-12-08,20:29:21.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\lsass.exe,C:\Windows\system32\lsass.exe,C:\Windows\system32\lsass.exe
384,368,csrss.exe,0x85b37978,9,786,1,False,2017-12-08,20:29:21.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\csrss.exe,%SystemRoot%\system32\csrss.exe,ObjectDirectory=\Windows,"SharedSection=1024,12288,512",Windows=On,SubSystemType=Windows,"ServerDll=basesrv,1","ServerDll=winsrv:UserServerDllInitialization,3","ServerDll=winsrv:ConServerDllInitialization,2","ServerDll=sxssrv,4",ProfileControl=Off,MaxRequestThreads=16,C:\Windows\system32\csrss.exe
*,1816,384,conhost.exe,0x85e024c0,0,-,1,False,2017-12-08,20:29:25.000000,UTC,2017-12-08,20:31:48.000000,UTC,\Device\HarddiskVolume2\Windows\System32\conhost.exe,-,-
424,368,winlogon.exe,0x85af5d28,4,108,1,False,2017-12-08,20:29:21.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\winlogon.exe,winlogon.exe,C:\Windows\system32\winlogon.exe
1484,1416,explorer.exe,0x85d57848,34,856,1,False,2017-12-08,20:29:24.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\explorer.exe,C:\Windows\Explorer.EXE,C:\Windows\Explorer.EXE
*,1752,1484,VBoxTray.exe,0x85dda5f0,13,151,1,False,2017-12-08,20:29:24.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\VBoxTray.exe,"""C:\Windows\System32\VBoxTray.exe""",C:\Windows\System32\VBoxTray.exe
*,1784,1484,python.exe,0x85ddfd28,0,-,1,False,2017-12-08,20:29:25.000000,UTC,2017-12-08,20:31:48.000000,UTC,\Device\HarddiskVolume2\Python27\python.exe,-,-
**,2560,1784,FSViewer.exe,0x843b7030,8,218,1,False,2017-12-08,20:30:46.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\FastStone,Image,Viewer\FSViewer.exe,"""C:\\Program",Files\\FastStone,Image,"Viewer\\FSViewer.exe""",C:\Program,Files\FastStone,Image,Viewer\FSViewer.exe
**,260,1784,SimSolar.exe,0x851b3858,2,46,1,False,2017-12-08,20:30:55.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\SimSolar,v2.0\SimSolar.exe,-,-
**,3724,1784,CCleaner.exe,0x85364748,8,245,1,False,2017-12-08,20:30:25.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\CCleaner\CCleaner.exe,"""C:\\Program","Files\\CCleaner\\CCleaner.exe""",C:\Program,Files\CCleaner\CCleaner.exe
***,3940,3724,CCleaner.exe,0x851974a8,5,115,1,False,2017-12-08,20:30:30.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\CCleaner\CCleaner.exe,"""C:\Program","Files\CCleaner\CCleaner.exe""",/monitor,C:\Program,Files\CCleaner\CCleaner.exe
**,3352,1784,FoxitReader.ex,0x850d3d28,26,729,1,False,2017-12-08,20:30:22.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Foxit,Software\Foxit,Reader\FoxitReader.exe,"""C:\Program",Files\Foxit,Software\Foxit,"Reader\FoxitReader.exe""",C:\share\pdf\16.pdf,C:\Program,Files\Foxit,Software\Foxit,Reader\FoxitReader.exe
***,2864,3352,FoxitReaderUpd,0x8511b2c0,0,-,1,False,2017-12-08,20:30:48.000000,UTC,2017-12-08,20:30:54.000000,UTC,\Device\HarddiskVolume2\Users\enlighten\AppData\Roaming\Foxit,Software\Addon\Foxit,Reader\FoxitReaderUpdater.exe,-,-
**,3736,1784,English2Marath,0x862183f8,2,74,1,False,2017-12-08,20:29:45.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\AdeptDict\FREE,English-Marathi,Translator\English2Marathi.exe,-,-
**,3228,1784,TomTomHOME.exe,0x85d14030,0,-,1,False,2017-12-08,20:30:16.000000,UTC,2017-12-08,20:31:10.000000,UTC,\Device\HarddiskVolume2\Program,Files\TomTom,HOME,2\TomTomHOME.exe,-,-
***,2356,3228,TomTomHOMERunn,0x85d12748,5,92,1,False,2017-12-08,20:30:19.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\TomTom,HOME,2\TomTomHOMERunner.exe,"""C:\Program",Files\TomTom,HOME,"2\TomTomHOMERunner.exe""",C:\Program,Files\TomTom,HOME,2\TomTomHOMERunner.exe
***,2532,3228,TomTomHOMERunt,0x8533a030,16,265,1,False,2017-12-08,20:30:19.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\TomTom,HOME,2\xulrunner\TomTomHOMERuntime.exe,TomTomHOMERuntime.exe,"""C:\Program",Files\TomTom,HOME,"2\xulrunner\..\xul\application.ini""",C:\Program,Files\TomTom,HOME,2\xulrunner\TomTomHOMERuntime.exe
**,3356,1784,iexplore.exe,0x85e548e0,27,543,1,False,2017-12-08,20:29:39.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Internet,Explorer\iexplore.exe,"""C:\Program",Files\Internet,"Explorer\iexplore.exe""",https://www.weather.com/,C:\Program,Files\Internet,Explorer\iexplore.exe
***,3504,3356,iexplore.exe,0x8fccf630,36,1083,1,False,2017-12-08,20:29:41.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Internet,Explorer\iexplore.exe,"""C:\Program",Files\Internet,"Explorer\iexplore.exe""",SCODEF:3356,CREDAT:209921,/prefetch:2,C:\Program,Files\Internet,Explorer\iexplore.exe
***,3060,3356,iexplore.exe,0x850ae440,72,1166,1,False,2017-12-08,20:30:59.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Internet,Explorer\iexplore.exe,"""C:\Program",Files\Internet,"Explorer\iexplore.exe""",SCODEF:3356,CREDAT:537635,/prefetch:2,C:\Program,Files\Internet,Explorer\iexplore.exe
**,4384,1784,Mtb.exe,0x84359d28,29,513,1,False,2017-12-08,20:31:08.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Minitab\Minitab,18\Mtb.exe,"""C:\\Program",Files\\Minitab\\Minitab,"18\\Mtb.exe""",C:\Program,Files\Minitab\Minitab,18\Mtb.exe
***,6128,4384,Mtb.exe,0x849e64e8,1,75,1,False,2017-12-08,20:32:07.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Minitab\Minitab,18\Mtb.exe,"""C:\Program",Files\Minitab\Minitab,"18\Mtb.exe""",--type=renderer,--no-sandbox,--disable-databases,--lang=en-US,--lang=en-US,"--log-file=""C:\Program",Files\Minitab\Minitab,"18\debug.log""",--log-severity=disable,--disable-extensions,--disable-spell-checking,--device-scale-factor=1,--num-raster-threads=1,"--content-image-texture-target=3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553",--video-image-texture-target=3553,--disable-gpu-compositing,"--channel=""4384.0.125515231\1011074382""",/prefetch:1,C:\Program,Files\Minitab\Minitab,18\Mtb.exe
**,1320,1784,Connect.exe,0x85d0e8d0,23,535,1,False,2017-12-08,20:30:49.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Corel\CorelDRAW,Graphics,Suite,2017\Connect\Connect.exe,"""C:\\Program",Files\\Corel\\CorelDRAW,Graphics,Suite,"2017\\Connect\\Connect.exe""",C:\Program,Files\Corel\CorelDRAW,Graphics,Suite,2017\Connect\Connect.exe
**,3116,1784,wpp.exe,0x850b8030,14,631,1,False,2017-12-08,20:30:11.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Kingsoft\WPS,Office\10.8.0.6206\office6\wpp.exe,"""C:\Program",Files\Kingsoft\WPS,"Office\10.8.0.6206\office6\wpp.exe""",C:\share\ppt\SamplePPTFile_1000kb.ppt,C:\Program,Files\Kingsoft\WPS,Office\10.8.0.6206\office6\wpp.exe
**,3244,1784,et.exe,0x85d10750,12,604,1,False,2017-12-08,20:30:13.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Kingsoft\WPS,Office\10.8.0.6206\office6\et.exe,"""C:\Program",Files\Kingsoft\WPS,"Office\10.8.0.6206\office6\et.exe""",C:\share\xls\SampleXLSFile_38kb.xls,C:\Program,Files\Kingsoft\WPS,Office\10.8.0.6206\office6\et.exe
**,5424,1784,Mtb.exe,0x86173030,26,494,1,False,2017-12-08,20:31:42.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Minitab\Minitab,18\Mtb.exe,"""C:\\Program",Files\\Minitab\\Minitab,"18\\Mtb.exe""",C:\Program,Files\Minitab\Minitab,18\Mtb.exe
**,2488,1784,speedcrunch.ex,0x8502b2e0,4,103,1,False,2017-12-08,20:30:06.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\SpeedCrunch\speedcrunch.exe,"""C:\\Program","Files\\SpeedCrunch\\speedcrunch.exe""",C:\Program,Files\SpeedCrunch\speedcrunch.exe
**,3768,1784,celestia.exe,0x861477a8,4,102,1,False,2017-12-08,20:29:49.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Celestia\celestia.exe,-,-
**,4024,1784,SimSolar.exe,0x86464968,2,46,1,False,2017-12-08,20:29:56.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\SimSolar,v2.0\SimSolar.exe,"""C:\\Program",Files\\SimSolar,"v2.0\\SimSolar.exe""",C:\Program,Files\SimSolar,v2.0\SimSolar.exe
**,4668,1784,AVCFree.exe,0x84820030,2,77,1,False,2017-12-08,20:31:22.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Anvsoft\Any,Video,Converter\AVCFree.exe,"""C:\\Program",Files\\Anvsoft\\Any,Video,"Converter\\AVCFree.exe""",C:\Program,Files\Anvsoft\Any,Video,Converter\AVCFree.exe
**,4924,1784,BingDict.exe,0x84a9e3e8,28,761,1,False,2017-12-08,20:31:31.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Microsoft,Bing,Dictionary\BingDict.exe,"""C:\\Program",Files\\Microsoft,Bing,"Dictionary\\BingDict.exe""",C:\Program,Files\Microsoft,Bing,Dictionary\BingDict.exe
**,2624,1784,msinfo32.exe,0x85024030,6,115,1,False,2017-12-08,20:30:09.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\msinfo32.exe,msinfo32,C:\Windows\system32\msinfo32.exe
**,5312,1784,PCBWiz.exe,0x84818030,2,91,1,False,2017-12-08,20:31:40.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\New,Wave,Concepts\PCB,Wizard,3,Demonstration\PCBWiz.exe,"""C:\\Program",Files\\New,Wave,Concepts\\PCB,Wizard,3,"Demonstration\\PCBWiz.exe""",C:\Program,Files\New,Wave,Concepts\PCB,Wizard,3,Demonstration\PCBWiz.exe
**,4804,1784,WinRAR.exe,0x84a984d0,5,210,1,False,2017-12-08,20:31:27.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\WinRAR\WinRAR.exe,"""C:\\Program","Files\\WinRAR\\WinRAR.exe""",C:\Program,Files\WinRAR\WinRAR.exe
**,5444,1784,mspaint.exe,0x849fb490,8,157,1,False,2017-12-08,20:31:45.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\mspaint.exe,-,-
**,4168,1784,mspaint.exe,0x84856ab0,8,166,1,False,2017-12-08,20:31:03.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\mspaint.exe,mspaint,C:\share\\pic\11.jpg,C:\Windows\system32\mspaint.exe
**,2672,1784,taskmgr.exe,0x84845688,6,119,1,False,2017-12-08,20:30:59.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\taskmgr.exe,taskmgr,C:\Windows\system32\taskmgr.exe
**,4220,1784,vlc.exe,0x848ce968,11,344,1,False,2017-12-08,20:31:05.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\VideoLAN\VLC\vlc.exe,"""C:\\Program","Files\\VideoLAN\\VLC\\vlc.exe""",C:\Program,Files\VideoLAN\VLC\vlc.exe
**,3196,1784,WinRAR.exe,0x8531d030,4,201,1,False,2017-12-08,20:30:19.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\WinRAR\WinRAR.exe,"""C:\\Program","Files\\WinRAR\\WinRAR.exe""",C:\Program,Files\WinRAR\WinRAR.exe
2492,2464,GoogleCrashHan,0x85fdb690,5,73,0,False,2017-12-08,20:29:30.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Google\Update\1.3.33.7\GoogleCrashHandler.exe,-,-
2232,2256,wpscloudsvr.ex,0x850cd410,18,389,1,False,2017-12-08,20:30:44.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Kingsoft\WPS,Office\10.8.0.6206\office6\wpscloudsvr.exe,-,-
